,strain,gene,hit_score
1082,Bacteroides_fluxus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,632.3
1083,Bacteroides_fluxus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,191.6
1084,Bacteroides_fluxus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,936.7
1085,Bacteroides_fluxus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,199.6
1086,Bacteroides_fluxus,methylmalonyl-CoA-epimerase-EC5-1-99-1,240.8
1087,Bacteroides_fluxus,methylmalonyl-CoA-mutase-EC5-4-99-2,856.7
1088,Bacteroides_fragilis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,92.1
1089,Bacteroides_fragilis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,640.3
1090,Bacteroides_fragilis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,195.2
1091,Bacteroides_fragilis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,934.8
1092,Bacteroides_fragilis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,200.7
1093,Bacteroides_fragilis,methylmalonyl-CoA-epimerase-EC5-1-99-1,239.1
1094,Bacteroides_fragilis,methylmalonyl-CoA-mutase-EC5-4-99-2,860.1
1095,Bacteroides_gallinarum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.5
1096,Bacteroides_gallinarum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,630.6
1097,Bacteroides_gallinarum,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,192.0
1098,Bacteroides_gallinarum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,934.4
1099,Bacteroides_gallinarum,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,197.5
1100,Bacteroides_gallinarum,methylmalonyl-CoA-epimerase-EC5-1-99-1,239.2
1101,Bacteroides_gallinarum,methylmalonyl-CoA-mutase-EC5-4-99-2,859.6
1102,Bacteroides_graminisolvens,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,91.5
1103,Bacteroides_graminisolvens,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,639.5
1104,Bacteroides_graminisolvens,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,192.5
1105,Bacteroides_graminisolvens,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,943.2
1106,Bacteroides_graminisolvens,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,199.3
1107,Bacteroides_graminisolvens,methylmalonyl-CoA-epimerase-EC5-1-99-1,246.1
1108,Bacteroides_graminisolvens,methylmalonyl-CoA-mutase-EC5-4-99-2,854.6
1109,Bacteroides_massiliensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.7
1110,Bacteroides_massiliensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,637.6
1111,Bacteroides_massiliensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,189.6
1112,Bacteroides_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,943.6
1113,Bacteroides_massiliensis,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,198.1
1114,Bacteroides_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,239.3
1115,Bacteroides_massiliensis,methylmalonyl-CoA-mutase-EC5-4-99-2,871.4
1116,Bacteroides_nordii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.6
1117,Bacteroides_nordii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,637.9
1118,Bacteroides_nordii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,194.1
1119,Bacteroides_nordii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,939.5
1120,Bacteroides_nordii,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,196.0
1121,Bacteroides_nordii,methylmalonyl-CoA-epimerase-EC5-1-99-1,241.4
1122,Bacteroides_nordii,methylmalonyl-CoA-mutase-EC5-4-99-2,853.2
1123,Bacteroides_oleiciplenus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,91.1
1124,Bacteroides_oleiciplenus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,633.8
1125,Bacteroides_oleiciplenus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,189.4
1126,Bacteroides_oleiciplenus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,934.4
1127,Bacteroides_oleiciplenus,methylmalonyl-CoA-decarboxylaseGamma-KOK23351,201.4
1128,Bacteroides_oleiciplenus,methylmalonyl-CoA-epimerase-EC5-1-99-1,244.7
1129,Bacteroides_oleiciplenus,methylmalonyl-CoA-mutase-EC5-4-99-2,866.6
1130,Bacteroides_pyogenes,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.2
1131,Bacteroides_pyogenes,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,633.5
1132,Bacteroides_pyogenes,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,180.7
1133,Bacteroides_pyogenes,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,935.1
1134,Bacteroides_pyogenes,methylmalonyl-CoA-epimerase-EC5-1-99-1,238.9
1135,Bacteroides_pyogenes,methylmalonyl-CoA-mutase-EC5-4-99-2,853.9
1136,Bacteroides_salanitronis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.0
1137,Bacteroides_salanitronis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,631.1
1138,Bacteroides_salanitronis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,25.0
1139,Bacteroides_salanitronis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,942.9
1140,Bacteroides_salanitronis,methylmalonyl-CoA-epimerase-EC5-1-99-1,236.2
1141,Bacteroides_salanitronis,methylmalonyl-CoA-mutase-EC5-4-99-2,852.3
1142,Bacteroides_salyersiae,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.0
1143,Bacteroides_salyersiae,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,636.8
1144,Bacteroides_salyersiae,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,191.0
1145,Bacteroides_salyersiae,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,938.0
1146,Bacteroides_salyersiae,methylmalonyl-CoA-epimerase-EC5-1-99-1,241.4
1147,Bacteroides_salyersiae,methylmalonyl-CoA-mutase-EC5-4-99-2,864.2
1148,Bacteroides_sartorii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.6
1149,Bacteroides_sartorii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,636.4
1150,Bacteroides_sartorii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,188.8
1151,Bacteroides_sartorii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,940.4
1152,Bacteroides_sartorii,methylmalonyl-CoA-epimerase-EC5-1-99-1,238.6
1153,Bacteroides_sartorii,methylmalonyl-CoA-mutase-EC5-4-99-2,867.8
1154,Bacteroides_stercorirosoris,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,91.2
1155,Bacteroides_stercorirosoris,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,634.7
1156,Bacteroides_stercorirosoris,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,188.6
1157,Bacteroides_stercorirosoris,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,935.6
1158,Bacteroides_stercorirosoris,methylmalonyl-CoA-epimerase-EC5-1-99-1,243.6
1159,Bacteroides_stercorirosoris,methylmalonyl-CoA-mutase-EC5-4-99-2,866.1
1160,Bacteroides_thetaiotaomicron,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.2
1161,Bacteroides_thetaiotaomicron,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,632.5
1162,Bacteroides_thetaiotaomicron,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,195.9
1163,Bacteroides_thetaiotaomicron,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,936.6
1164,Bacteroides_thetaiotaomicron,methylmalonyl-CoA-epimerase-EC5-1-99-1,241.4
1165,Bacteroides_thetaiotaomicron,methylmalonyl-CoA-mutase-EC5-4-99-2,860.0
1166,Bacteroides_timonensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,91.3
1167,Bacteroides_timonensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,633.8
1168,Bacteroides_timonensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,188.2
1169,Bacteroides_timonensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,934.4
1170,Bacteroides_timonensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,244.3
1171,Bacteroides_timonensis,methylmalonyl-CoA-mutase-EC5-4-99-2,861.7
1172,Bacteroides_ureolyticus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,75.2
1173,Bacteroides_ureolyticus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,65.5
1174,Bacteroides_ureolyticus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,206.0
1175,Bacteroides_ureolyticus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,79.5
1176,Bacteroides_ureolyticus,methylmalonyl-CoA-mutase-EC5-4-99-2,11.0
1177,Bacteroides_vulgatus,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,90.3
1178,Bacteroides_vulgatus,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,636.3
1179,Bacteroides_vulgatus,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,189.1
1180,Bacteroides_vulgatus,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,941.8
1181,Bacteroides_vulgatus,methylmalonyl-CoA-epimerase-EC5-1-99-1,238.7
1182,Bacteroides_vulgatus,methylmalonyl-CoA-mutase-EC5-4-99-2,869.8
1183,Barnesiella_intestinihominis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,89.5
1184,Barnesiella_intestinihominis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,639.0
1185,Barnesiella_intestinihominis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,271.9
1186,Barnesiella_intestinihominis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,938.9
1187,Barnesiella_intestinihominis,methylmalonyl-CoA-epimerase-EC5-1-99-1,248.3
1188,Barnesiella_intestinihominis,methylmalonyl-CoA-mutase-EC5-4-99-2,843.9
1189,Bavariicoccus_seileri,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,49.4
1190,Bavariicoccus_seileri,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,52.0
1191,Bavariicoccus_seileri,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,66.8
1192,Bavariicoccus_seileri,methylmalonyl-CoA-epimerase-EC5-1-99-1,51.7
1193,Bifidobacterium-adolescentis-L2-32-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,62.5
1194,Bifidobacterium-adolescentis-L2-32-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,479.3
1195,Bifidobacterium-adolescentis-L2-32-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,647.0
1196,Bifidobacterium-adolescentis-L2-32-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.4
1197,Bifidobacterium_adolescentis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.9
1198,Bifidobacterium_adolescentis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,479.1
1199,Bifidobacterium_adolescentis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,647.0
1200,Bifidobacterium_adolescentis,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.4
1201,Bifidobacterium_angulatum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.9
1202,Bifidobacterium_angulatum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,472.9
1203,Bifidobacterium_angulatum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,655.3
1204,Bifidobacterium_angulatum,methylmalonyl-CoA-epimerase-EC5-1-99-1,40.2
1205,Bifidobacterium_animalis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,64.2
1206,Bifidobacterium_animalis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,481.8
1207,Bifidobacterium_animalis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,650.2
1208,Bifidobacterium_bifidum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,69.4
1209,Bifidobacterium_bifidum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,480.4
1210,Bifidobacterium_bifidum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,648.4
1211,Bifidobacterium_bifidum,methylmalonyl-CoA-epimerase-EC5-1-99-1,17.9
1212,Bifidobacterium_boum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.1
1213,Bifidobacterium_boum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,490.3
1214,Bifidobacterium_boum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,657.5
1215,Bifidobacterium_breve,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,73.7
1216,Bifidobacterium_breve,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,482.1
1217,Bifidobacterium_breve,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,649.2
1218,Bifidobacterium_breve,methylmalonyl-CoA-epimerase-EC5-1-99-1,35.3
1219,Bifidobacterium_catenulatum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,64.3
1220,Bifidobacterium_catenulatum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,475.5
1221,Bifidobacterium_catenulatum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,646.1
1222,Bifidobacterium_catenulatum,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.6
1223,Bifidobacterium_coryneforme,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.4
1224,Bifidobacterium_dentium,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,65.7
1225,Bifidobacterium_dentium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,476.3
1226,Bifidobacterium_dentium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,649.1
1227,Bifidobacterium_dentium,methylmalonyl-CoA-epimerase-EC5-1-99-1,42.8
1228,Bifidobacterium_gallicum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,71.7
1229,Bifidobacterium_gallicum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,484.9
1230,Bifidobacterium_gallicum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,652.0
1231,Bifidobacterium_longum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,76.9
1232,Bifidobacterium_longum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,482.0
1233,Bifidobacterium_longum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,650.1
1234,Bifidobacterium_longum,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.5
1235,Bifidobacterium_mongoliense,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,73.2
1236,Bifidobacterium_mongoliense,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,475.1
1237,Bifidobacterium_mongoliense,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,641.8
1238,Bifidobacterium_mongoliense,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.6
1239,Bifidobacterium_pseudocatenulatum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,63.0
1240,Bifidobacterium_pseudocatenulatum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,475.3
1241,Bifidobacterium_pseudocatenulatum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,646.0
1242,Bifidobacterium_pseudocatenulatum,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.0
1243,Bifidobacterium_pseudolongum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,62.3
1244,Bifidobacterium_pseudolongum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,489.4
1245,Bifidobacterium_pseudolongum,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,11.5
1246,Bifidobacterium_pseudolongum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,650.5
1247,Bifidobacterium_pseudolongum,methylmalonyl-CoA-epimerase-EC5-1-99-1,27.3
1248,Bifidobacterium_ruminantium,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,60.9
1249,Bifidobacterium_ruminantium,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,477.7
1250,Bifidobacterium_ruminantium,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,645.2
1251,Bifidobacterium_ruminantium,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.6
1252,Bifidobacterium_scardovii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,68.9
1253,Bifidobacterium_scardovii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,485.2
1254,Bifidobacterium_scardovii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,651.9
1255,Bifidobacterium_scardovii,methylmalonyl-CoA-epimerase-EC5-1-99-1,38.5
1256,Bifidobacterium_stercoris,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.9
1257,Bifidobacterium_stercoris,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,479.1
1258,Bifidobacterium_stercoris,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,647.0
1259,Bifidobacterium_stercoris,methylmalonyl-CoA-epimerase-EC5-1-99-1,36.4
1260,Bifidobacterium_thermacidophilum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,75.9
1261,Bifidobacterium_thermacidophilum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,482.9
1262,Bifidobacterium_thermacidophilum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,653.3
1263,Bifidobacterium_thermacidophilum,methylmalonyl-CoA-epimerase-EC5-1-99-1,37.9
1264,Bifidobacterium_thermophilum,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,73.8
1265,Bifidobacterium_thermophilum,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,488.1
1266,Bifidobacterium_thermophilum,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,655.4
1267,Bilophila_wadsworthia,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,26.5
1268,Bilophila_wadsworthia,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,36.4
1269,Bilophila_wadsworthia,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,91.1
1270,Bilophila_wadsworthia,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,43.4
1271,Bilophila_wadsworthia,methylmalonyl-CoA-epimerase-EC5-1-99-1,27.3
1272,Bilophila_wadsworthia,methylmalonyl-CoA-mutase-EC5-4-99-2,21.5
1273,Blastococcus_massiliensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,70.2
1274,Blastococcus_massiliensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,588.5
1275,Blastococcus_massiliensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,34.4
1276,Blastococcus_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,794.0
1277,Blastococcus_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,186.8
1278,Blastococcus_massiliensis,methylmalonyl-CoA-mutase-EC5-4-99-2,781.8
1279,Blastomonas_natatoria,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,61.6
1280,Blastomonas_natatoria,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,609.7
1281,Blastomonas_natatoria,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,39.6
1282,Blastomonas_natatoria,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,820.8
1283,Blastomonas_natatoria,methylmalonyl-CoA-epimerase-EC5-1-99-1,144.2
1284,Blastomonas_natatoria,methylmalonyl-CoA-mutase-EC5-4-99-2,757.6
1285,Blautia-hansenii-DSM-20583-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.7
1286,Blautia-hansenii-DSM-20583-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,312.0
1287,Blautia-hansenii-DSM-20583-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,550.2
1288,Blautia-hansenii-DSM-20583-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,516.0
1289,Blautia-hansenii-DSM-20583-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,48.1
1290,Blautia-hansenii-DSM-20583-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,16.1
1291,Blautia-hydrogenotrophica-DSM-10507-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,82.9
1292,Blautia-hydrogenotrophica-DSM-10507-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,292.9
1293,Blautia-hydrogenotrophica-DSM-10507-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,546.5
1294,Blautia-hydrogenotrophica-DSM-10507-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,501.7
1295,Blautia-hydrogenotrophica-DSM-10507-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,26.2
1296,Blautia-obeum-ATCC-29174-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.2
1297,Blautia-obeum-ATCC-29174-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,291.1
1298,Blautia-obeum-ATCC-29174-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,549.6
1299,Blautia-obeum-ATCC-29174-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,493.1
1300,Blautia-obeum-ATCC-29174-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.7
1301,Blautia-obeum-ATCC-29174-MAF-2,methylmalonyl-CoA-mutase-EC5-4-99-2,13.7
1302,Blautia-sp-KLE-1732-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.2
1303,Blautia-sp-KLE-1732-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,301.7
1304,Blautia-sp-KLE-1732-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,553.5
1305,Blautia-sp-KLE-1732-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,501.0
1306,Blautia-sp-KLE-1732-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,57.0
1307,Blautia-wexlerae-DSM-19850-MAF-2,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.2
1308,Blautia-wexlerae-DSM-19850-MAF-2,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,306.1
1309,Blautia-wexlerae-DSM-19850-MAF-2,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,547.2
1310,Blautia-wexlerae-DSM-19850-MAF-2,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,505.3
1311,Blautia-wexlerae-DSM-19850-MAF-2,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.4
1312,Blautia_coccoides,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.8
1313,Blautia_coccoides,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,311.2
1314,Blautia_coccoides,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,550.8
1315,Blautia_coccoides,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,516.7
1316,Blautia_coccoides,methylmalonyl-CoA-epimerase-EC5-1-99-1,89.8
1317,Blautia_coccoides,methylmalonyl-CoA-mutase-EC5-4-99-2,17.3
1318,Blautia_faecis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.5
1319,Blautia_faecis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,306.2
1320,Blautia_faecis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,539.1
1321,Blautia_faecis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,505.6
1322,Blautia_faecis,methylmalonyl-CoA-epimerase-EC5-1-99-1,51.7
1323,Blautia_glucerasea,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.3
1324,Blautia_glucerasea,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,301.5
1325,Blautia_glucerasea,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,541.0
1326,Blautia_glucerasea,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,506.1
1327,Blautia_glucerasea,methylmalonyl-CoA-epimerase-EC5-1-99-1,43.9
1328,Blautia_glucerasea,methylmalonyl-CoA-mutase-EC5-4-99-2,12.1
1329,Blautia_luti,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,88.8
1330,Blautia_luti,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,298.3
1331,Blautia_luti,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,549.3
1332,Blautia_luti,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,497.4
1333,Blautia_luti,methylmalonyl-CoA-epimerase-EC5-1-99-1,54.7
1334,Blautia_massiliensis,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,86.2
1335,Blautia_massiliensis,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,301.7
1336,Blautia_massiliensis,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,553.5
1337,Blautia_massiliensis,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,501.0
1338,Blautia_massiliensis,methylmalonyl-CoA-epimerase-EC5-1-99-1,53.4
1339,Blautia_producta,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,95.9
1340,Blautia_producta,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,309.9
1341,Blautia_producta,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,551.0
1342,Blautia_producta,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,515.7
1343,Blautia_producta,methylmalonyl-CoA-epimerase-EC5-1-99-1,88.7
1344,Blautia_producta,methylmalonyl-CoA-mutase-EC5-4-99-2,17.5
1345,Blautia_stercoris,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,93.8
1346,Blautia_stercoris,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,311.9
1347,Blautia_stercoris,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,545.0
1348,Blautia_stercoris,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,516.6
1349,Blautia_stercoris,methylmalonyl-CoA-epimerase-EC5-1-99-1,49.5
1350,Blautia_stercoris,methylmalonyl-CoA-mutase-EC5-4-99-2,19.9
1351,Bordetella_hinzii,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,68.6
1352,Bordetella_hinzii,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,315.9
1353,Bordetella_hinzii,methylmalonyl-CoA-carboxyltransferase5S-KOK03416,40.3
1354,Bordetella_hinzii,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,406.6
1355,Bordetella_hinzii,methylmalonyl-CoA-epimerase-EC5-1-99-1,59.1
1356,Brachybacterium_ginsengisoli,methylmalonyl-CoA-carboxyltransferase1-3S-KOK17490,72.0
1357,Brachybacterium_ginsengisoli,methylmalonyl-CoA-carboxyltransferase12S-KOK17489,565.6
1358,Brachybacterium_ginsengisoli,methylmalonyl-CoA-decarboxylaseAlpha-KOK01604,763.6
1359,Brachybacterium_ginsengisoli,methylmalonyl-CoA-epimerase-EC5-1-99-1,30.1
