"","IMG_genome_ID","genome_name","scpA","scpB","scpC","argK","n_genes_present"
"10140","2630968614","Geobacillus kaustophilus Et7/4",1,0,0,1,2
"10141","2630968620","Muricauda lutaonensis CC-HSB-11",1,0,0,1,2
"10142","2630968636","Sporosarcina sp. ZBG7A",1,0,0,1,2
"10143","2630968639","Escherichia coli 77.3009.5",1,1,1,1,4
"10144","2630968641","Porphyromonas cangingivalis 54547_COT.109",1,0,0,1,2
"10145","2630968644","Mycolicibacterium conceptionense MLE",1,0,0,1,2
"10146","2630968646","Knoellia sinensis KCTC 19936",1,0,0,1,2
"10147","2630968652","Mycobacterium tuberculosis KT-0202",1,0,0,1,2
"10148","2630968654","Acidovorax citrulli pslbtw65",1,0,0,1,2
"10149","2630968655","Mycobacterium tuberculosis KT-0199",1,0,0,1,2
"10150","2630968659","Mycobacterium tuberculosis KT-0022",1,0,0,1,2
"10151","2630968660","Bacteroides sp. UW",1,0,1,1,3
"10152","2630968666","Streptomyces sp. MUSC 125",1,0,0,1,2
"10153","2630968667","Nonlabens ulvanivorans JCM 19297",1,0,0,0,1
"10154","2630968674","Mycolicibacterium chlorophenolicum DSM 43826",1,0,0,1,2
"10155","2630968678","Williamsia herbipolensis ARP1",1,0,0,1,2
"10156","2630968679","Mycobacterium tuberculosis NRITLD47",1,0,0,1,2
"10157","2630968682","Shigella sonnei S6513",1,1,1,1,4
"10158","2630968683","Mycobacterium tuberculosis M2086",1,0,0,1,2
"10159","2630968684","Mycobacterium tuberculosis KT-0195",1,0,0,1,2
"10160","2630968685","Actinopolyspora erythraea YIM90600",1,0,0,1,2
"10161","2630968687","Lacinutrix jangbogonensis PAMC 27137",1,0,0,1,2
"10162","2630968691","Thermoactinomycetaceae bacterium GD1",1,0,0,1,2
"10163","2630968693","Aeribacillus pallidus GS3372",1,0,0,1,2
"10164","2630968694","Quasibacillus thermotolerans SGZ-8",1,0,0,1,2
"10165","2630968697","Bacillus niacini DSM 2923",1,0,0,1,2
"10166","2630968698","Mycobacterium tuberculosis TKK_04_0074",1,0,0,1,2
"10167","2630968699","Mycobacterium tuberculosis TKK_04_0105",1,0,0,1,2
"10168","2630968705","Escherichia coli EC2_3",1,1,1,1,4
"10169","2630968706","Mycobacterium tuberculosis TKK_04_0131",1,0,0,1,2
"10170","2630968718","Mycobacterium tuberculosis TKK_03_0072",1,0,0,1,2
"10171","2630968727","Escherichia coli K-12 ER3413",1,1,1,1,4
"10172","2630968730","Thauera sp. SWB20",1,0,0,1,2
"10173","2630968731","Vibrio parahaemolyticus Vp103",1,1,1,1,4
"10174","2630968732","Mycobacterium tuberculosis KT-0204",1,0,0,1,2
"10175","2630968734","Mycobacterium tuberculosis M990",1,0,0,1,2
"10176","2630968735","Mycobacterium tuberculosis KT-0193",1,0,0,1,2
"10177","2630968737","Mycobacterium tuberculosis East African-Indian NZ3MDR1",1,0,0,1,2
"10178","2630968739","Bordetella bronchiseptica KU1201",1,0,0,1,2
"10179","2630968740","Jeotgalibacillus soli P9",1,0,0,1,2
"10180","2630968744","Desulfosporosinus sp. HMP52",1,0,0,1,2
"10181","2630968750","Tepidimonas taiwanensis VT154-175",1,0,0,1,2
"10182","2630968752","Jeotgalibacillus alimentarius YKJ-13",1,0,0,1,2
"10183","2630968760","Azospirillum thiophilum DSM 21654",1,0,0,1,2
"10184","2630968763","Lysinibacillus sinduriensis BLB-1 = JCM 15800",1,0,0,1,2
"10185","2630968766","Escherichia coli EC3",1,1,1,1,4
"10186","2630968771","Mycobacterium nebraskense AKUC2",1,0,0,1,2
"10187","2630968772","Micromonospora carbonacea JXNU-1",1,0,0,1,2
"10188","2630968777","Prevotella pectinovora P5-125",1,0,1,1,3
"10189","2630968782","Mycobacterium tuberculosis M2276",1,0,0,1,2
"10190","2630968783","Rhizobium sp. LC145",1,0,0,0,1
"10191","2630968786","Tamlana nanhaiensis FHC16",1,0,0,1,2
"10192","2630968789","Sphingopyxis sp. LC363",1,0,0,0,1
"10193","2630968790","Mycobacterium tuberculosis TKK_04_0096",1,0,0,1,2
"10194","2630968791","Porphyromonas gulae COT-052_OH2179",1,0,0,1,2
"10195","2630968794","Thermus sp. 2.9",1,0,0,1,2
"10196","2630968795","Corynebacterium ulcerans LSPQ-04228",1,0,0,1,2
"10197","2630968796","Geobacillus sp. T6",1,0,0,1,2
"10198","2630968798","Mycobacterium tuberculosis TKK_03_0021",1,0,0,1,2
"10199","2630968800","Shigella flexneri G1663",1,1,1,1,4
"10200","2630968808","Escherichia coli JT2",1,1,1,1,4
"10201","2630968809","Chryseobacterium sp. BLS98",1,0,0,1,2
"10202","2630968814","Devosia chinhatensis IPL18",1,0,0,0,1
"10203","2630968818","Novosphingobium malaysiense MUSC 273",1,0,0,0,1
"10204","2630968820","Sphingomonas paucimobilis LCT-SP1",1,0,0,0,1
"10205","2630968821","Mycobacterium tuberculosis KT-0200",1,0,0,1,2
"10206","2630968827","Escherichia Coli SEC470",1,1,1,1,4
"10207","2630968840","Mycobacterium tuberculosis M2141",1,0,0,1,2
"10208","2630968842","Leptospira interrogans sv. Linhai 56609",1,0,0,1,2
"10209","2630968843","Methyloceanibacter caenitepidi Gela4",1,0,0,1,2
"10210","2630968848","Flammeovirga sp. OC4",1,0,0,1,2
"10211","2630968850","Mycobacterium bohemicum DSM 44277",1,0,0,1,2
"10212","2630968852","Mycobacterium tuberculosis NRITLD45",1,0,0,1,2
"10213","2630968855","Mycobacterium tuberculosis MD17890",1,0,0,1,2
"10214","2630968863","Mesorhizobium sp. ORS 3324",1,0,0,0,1
"10215","2630968864","Bacillus aryabhattai LK20",1,0,0,1,2
"10216","2630968878","Mycobacterium tuberculosis 2229BH",1,0,0,1,2
"10217","2630968880","Sphingopyxis sp. LC81",1,0,0,0,1
"10218","2630968881","Psychroserpens jangbogonensis PAMC 27130",1,0,0,1,2
"10219","2630968883","Anaerovibrio lipolyticus 5S",1,1,0,1,3
"10220","2630968885","Mycobacterium tuberculosis TKK_04_0062",1,0,0,1,2
"10221","2630968890","Pontibacillus marinus BH030004",1,0,0,1,2
"10222","2630968891","Mycobacterium tuberculosis TKK_03_0153",1,0,0,1,2
"10223","2630968897","Flavobacterium suncheonense GH29-5, DSM 17707",1,0,0,1,2
"10224","2630968899","Mycobacterium tuberculosis TKK_03_0154",1,0,0,1,2
"10225","2630968905","Brucella anthropi ML7",1,0,0,0,1
"10226","2630968910","Mycobacterium tuberculosis TKK_04_0095",1,0,0,1,2
"10227","2630968911","Escherichia coli G4/9",1,1,1,1,4
"10228","2630968914","Bacillus firmus LK28",1,0,0,1,2
"10229","2630968915","Mycobacterium tuberculosis NRITLD33",1,0,0,1,2
"10230","2630968917","Psychroserpens damuponensis JCM 17632",1,0,0,1,2
"10231","2630968919","Agrobacterium tumefaciens F4",1,0,0,0,1
"10232","2630968922","Mycobacterium tuberculosis E186hv",1,0,0,1,2
"10233","2630968925","Mycobacterium tuberculosis H37Rv",1,0,0,1,2
"10234","2630968927","Mycobacterium tuberculosis M2435",1,0,0,1,2
"10235","2630968929","Mycobacterium tuberculosis KT-0191",1,0,0,1,2
"10236","2630968933","Escherichia coli G1/2",1,1,1,1,4
"10237","2630968934","Sinorhizobium meliloti L5-30",1,0,0,0,1
"10238","2630968939","Geobacter pickeringii G13",1,0,0,1,2
"10239","2630968941","Mycobacterium tuberculosis KT-0184",1,0,0,1,2
"10240","2630968944","Mycobacterium tuberculosis NRITLD17",1,0,0,1,2
"10241","2630968945","Tetrasphaera jenkinsii Ben 74",1,0,0,1,2
"10242","2630968948","Actinobacteria bacterium IMCC26207",1,0,0,1,2
"10243","2630968950","Mycobacterium tuberculosis KT-0026",1,0,0,1,2
"10244","2630968952","Myroides odoratimimus L41",1,0,0,1,2
"10245","2630968954","Rhodococcus erythropolis CAS922i",1,0,0,1,2
"10246","2630968956","Mycobacterium tuberculosis M2130",1,0,0,1,2
"10247","2630968957","Mycobacterium tuberculosis TKK_04_0107",1,0,0,1,2
"10248","2630968965","Acidovorax citrulli tw6",1,0,0,1,2
"10249","2630968967","Elizabethkingia anophelis Endophthalmitis",1,0,0,1,2
"10250","2630968970","Bacillus aryabhattai LK25",1,0,0,1,2
"10251","2630968971","Streptomyces sp. MNU77",1,0,0,1,2
"10252","2630968978","Mycobacterium tuberculosis MD15751",1,0,0,1,2
"10253","2630968982","Mycobacterium tuberculosis KT-0140",1,0,0,1,2
"10254","2630968997","Saccharopolyspora erythraea DSM 40517",1,0,0,1,2
"10255","2630969008","Ignavibacterium Spring_Unknown_43.3",1,0,0,1,2
"10256","2630969010","Friedmanniella luteola DSM 21741",1,0,0,1,2
"10257","2630969012","Rhodococcus pyridinivorans DSM 44555",1,0,0,1,2
"10258","2634166105","Polynucleobacter sp. UK-Pondora-W15",1,0,0,1,2
"10259","2634166171","Desulfomonile sp.",1,1,0,1,3
"10260","2634166172","Saliniramus fredricksonii HL-109",1,0,0,1,2
"10261","2634166173","Formosa sp. Hel1_31_208",1,0,0,1,2
"10262","2634166198","Allokutzneria albata DSM 44149",1,0,0,1,2
"10263","2634166199","Saccharopolyspora spinosa DSM 44228",1,0,0,1,2
"10264","2634166206","Thermostaphylospora chromogena DSM 43794",1,0,0,1,2
"10265","2634166223","Rhodocyclaceae-127 (UID3972)",1,0,0,1,2
"10266","2634166225","Methylophilus methylotrophus-127-2 (UID203)",1,0,0,0,1
"10267","2634166226","Acidovorax-127 (UID4105)",1,0,0,1,2
"10268","2634166228","Opitutae-129 (UID2982)",1,0,0,0,1
"10269","2634166232","Bacteriovorax-21 (UID3187)",1,0,0,1,2
"10270","2634166233","Bacteria-21 (UID203)",1,0,0,1,2
"10271","2634166241","Bacteroidetes-49 (UID2591)",1,0,0,1,2
"10272","2634166243","Bacteriovorax-49 (UID3187)",1,0,0,1,2
"10273","2634166244","Rhodocyclaceae-49 (UID3972)",1,0,0,1,2
"10274","2634166245","Flavobacteriaceae-49 (UID2817)",1,0,0,0,1
"10275","2634166248","Burkholderiales-55 (UID4000)",1,0,0,1,2
"10276","2634166252","Bacteriovorax-63 (UID3187)",1,0,0,1,2
"10277","2634166258","Acidovorax-75 (UID4105)",1,0,0,1,2
"10278","2634166259","Bacteroidetes-76 (UID2591)",1,0,0,1,2
"10279","2634166265","Flavobacteriaceae-79-1 (UID2817)",1,0,0,1,2
"10280","2634166266","Flavobacteriaceae-79-2 (UID2817)",1,0,0,1,2
"10281","2634166267","Bacteroidetes-8 (UID2591)",1,0,0,0,1
"10282","2634166268","Bacteriovorax-8x (UID3187)",1,0,0,1,2
"10283","2634166271","Acidovorax-98 (UID4105)",1,0,0,1,2
"10284","2634166273","Micromonospora siamensis DSM 45097",1,0,0,1,2
"10285","2634166274","Tenacibaculum sp. Mar_2009_124",1,0,0,1,2
"10286","2634166275","Amycolatopsis keratiniphila nogabecina DSM 44586",1,0,0,1,2
"10287","2634166296","Chitinophaga filiformis DSM 527",1,0,0,1,2
"10288","2634166297","Pedobacter insulae DSM 18684",1,0,0,1,2
"10289","2634166300","Sediminibacterium ginsengisoli DSM 22335",1,0,0,1,2
"10290","2634166302","Bosea lupini DSM 26673",1,0,0,1,2
"10291","2634166303","Arenibacter palladensis DSM 17539",1,0,0,1,2
"10292","2634166304","Poseidonocella sedimentorum DSM 29315",1,0,0,1,2
"10293","2634166306","Chitinophaga eiseniae DSM 22224",1,0,0,1,2
"10294","2634166307","Winogradskyella thalassocola DSM 15363",1,0,0,1,2
"10295","2634166309","Tranquillimonas rosea DSM 23042",1,0,0,1,2
"10296","2634166310","Algibacter lectus DSM 15365",1,0,0,1,2
"10297","2634166311","Lentzea waywayandensis DSM 44232",1,0,0,1,2
"10298","2634166313","Jiangella sp. DSM 45060",1,0,0,1,2
"10299","2634166314","Pseudarcicella hirudinis DSM 25647",1,0,0,1,2
"10300","2634166315","Acidovorax konjaci DSM 7481",1,0,0,1,2
"10301","2634166316","Maricaulis salignorans DSM 16077",1,0,0,0,1
"10302","2634166317","Roseivivax sediminis DSM 26472",1,0,0,1,2
"10303","2634166318","Paracoccus homiensis DSM 17862",1,0,0,1,2
"10304","2634166319","Algoriphagus aquimarinus DSM 23399",1,0,0,1,2
"10305","2634166320","Cloacibacterium normanense DSM 15886",1,0,0,1,2
"10306","2634166321","Blastococcus desertis DSM 46838",1,0,0,1,2
"10307","2634166326","Blastococcus sp. DSM 46786",1,0,0,1,2
"10308","2634166327","Amycolatopsis regifaucium DSM 45072",1,0,0,1,2
"10309","2634166330","Acidovorax wautersii DSM 27981",1,0,0,1,2
"10310","2634166331","Actinomadura madurae DSM 43067",1,0,0,0,1
"10311","2634166332","Propionispora vibrioides DSM 13305",1,0,0,1,2
"10312","2634166333","Amycolatopsis saalfeldensis DSM 44993",1,0,0,1,2
"10313","2634166336","Gramella sp. MAR_2010_147",1,0,0,1,2
"10314","2634166337","Gramella sp. Mar_2010_102",1,0,0,1,2
"10315","2634166338","Actinoplanes derwentensis DSM 43941",1,0,0,1,2
"10316","2634166339","Amycolatopsis lurida DSM 43134",1,0,0,1,2
"10317","2634166340","Streptomyces griseus DSM 40236",1,0,0,1,2
"10318","2634166343","Thalassospira sp. KO164",1,0,0,1,2
"10319","2634166345","Microlunatus sagamiharensis DSM 21743",1,0,0,1,2
"10320","2634166347","Acidovorax citrulli DSM 17060",1,0,0,1,2
"10321","2634166348","Thermomonospora echinospora DSM 43163",1,0,0,1,2
"10322","2634166352","Frankia irregularis DSM 45899",1,0,0,1,2
"10323","2634166353","Salinihabitans flavidus DSM 27842",1,0,0,1,2
"10324","2634166355","Acidovorax cattleyae DSM 17101",1,0,0,1,2
"10325","2634166356","Aneurinibacillus thermoaerophilus DSM 10154",1,0,0,1,2
"10326","2634166357","Acidovorax caeni DSM 19327",1,0,0,1,2
"10327","2634166359","Sulfitobacter delicatus DSM 16477",1,0,0,1,2
"10328","2634166362","Rhodococcus koreensis DSM 44498",1,0,0,1,2
"10329","2634166369","Branchiibius hedensis DSM 22951",1,0,0,1,2
"10330","2634166370","Tsukamurella pulmonis DSM 44142",1,0,0,1,2
"10331","2634166371","Streptomyces melanosporofaciens DSM 40318",1,0,0,1,2
"10332","2634166372","Phycicoccus dokdonensis DSM 22329",1,0,0,1,2
"10333","2634166373","Streptomyces misionensis DSM 40306",1,0,0,1,2
"10334","2634166392","Mycobacterium tuberculosis KT-0198",1,0,0,1,2
"10335","2634166393","Methylobacterium aquaticum DSM 16371",1,0,0,1,2
"10336","2634166395","Rhodococcus ruber P25",1,0,0,1,2
"10337","2634166396","Qipengyuania vulgaris O1",1,0,0,0,1
"10338","2634166399","Streptomyces europaeiscabiei NCPPB 4064",1,0,0,1,2
"10339","2634166404","Kaistella solincola DSM 22468",1,0,0,1,2
"10340","2634166412","Mycobacterium tuberculosis NRITLD31",1,0,0,1,2
"10341","2634166417","Mycobacterium tuberculosis TKK_03_0075",1,0,0,1,2
"10342","2634166418","Mycobacterium tuberculosis 2092HD",1,0,0,1,2
"10343","2634166423","Mycobacterium tuberculosis M2206",1,0,0,1,2
"10344","2634166425","Yersinia rohdei YRA",1,1,1,1,4
"10345","2634166429","Actinobacteria bacterium OV320",1,0,0,1,2
"10346","2634166430","Mycobacterium tuberculosis M992",1,0,0,1,2
"10347","2634166432","Bacteroides sp. 3_1_13",1,0,1,1,3
"10348","2634166434","Mycobacterium tuberculosis NRITLD20",1,0,0,1,2
"10349","2634166437","Mycobacterium tuberculosis NRITLD16",1,0,0,1,2
"10350","2634166440","Brucella canis SCL",1,0,0,0,1
"10351","2634166441","Corynebacterium pseudotuberculosis VD57",1,0,0,1,2
"10352","2634166443","Polynucleobacter duraquae MWH-MoK4",1,0,0,1,2
"10353","2634166444","Mycobacteroides abscessus abscessus 4529",1,0,0,1,2
"10354","2634166447","Mycobacterium tuberculosis 2995AB",1,0,0,1,2
"10355","2634166453","Mycobacterium tuberculosis M2139",1,0,0,1,2
"10356","2634166456","Mycobacterium tuberculosis 13-4152",1,0,0,1,2
"10357","2634166457","Escherichia coli M114",1,1,1,1,4
"10358","2634166458","Ruegeria sp. 6PALISEP08",1,0,0,1,2
"10359","2634166463","Rossellomorea marisflavi LK26",1,0,0,1,2
"10360","2634166464","Microvirga massiliensis JC119",1,1,0,1,3
"10361","2634166465","Escherichia coli HB101",1,1,1,1,4
"10362","2634166482","Knoellia subterranea KCTC 19937",1,0,0,1,2
"10363","2634166484","Streptomyces odonnellii NRRL B-24891",1,0,0,1,2
"10364","2634166485","Mycobacterium tuberculosis TKK_03_0035",1,0,0,1,2
"10365","2634166492","Shigella flexneri S5644",1,1,1,1,4
"10366","2634166499","Kiloniella spongiae MEBiC09566",1,0,0,1,2
"10367","2634166511","Corynebacterium kroppenstedtii ITA205",1,0,0,1,2
"10368","2634166512","Escherichia coli RM9387",1,1,1,1,4
"10369","2634166514","Brevundimonas diminuta XGC1",1,0,0,0,1
"10370","2634166548","Polaribacter sp. Hel1_33_78",1,0,0,1,2
"10371","2634166549","Gillisia sp. Hel1_33_143",1,0,0,1,2
"10372","2634166578","Ignavibacteria bacterium SCGC AD-253-F06 (unscreened)",1,0,0,0,1
"10373","2634166606","Ignavibacteria bacterium SCGC AD-253-K02 (unscreened)",1,0,0,0,1
"10374","2634166608","Ignavibacteria bacterium SCGC AD-253-K23 (unscreened)",1,0,0,0,1
"10375","2634166628","Actinopolyspora saharensis DSM 45459",1,0,0,1,2
"10376","2634166655","Marinimicrobia bacterium SCGC AC-657-P11 (unscreened)",1,0,0,0,1
"10377","2634166667","Bacteroidetes bacterium SCGC AC-724-E10 (unscreened)",1,0,0,1,2
"10378","2634166669","Acidobacteria bacterium SCGC AC-724-N18 (unscreened)",1,0,0,1,2
"10379","2634166678","Deltaproteobacteria bacterium SCGC AC-738-N13 (unscreened)",1,0,0,1,2
"10380","2634166705","Acidobacteria bacterium SCGC AD-263-O20 (unscreened)",1,0,0,0,1
"10381","2634166708","Marinimicrobia bacterium SCGC AD-265-B15 (unscreened)",1,0,0,1,2
"10382","2634166712","SAR324 cluster bacterium SCGC AAA240-G18 (unscreened)",1,0,0,0,1
"10383","2634166714","Marinimicrobia bacterium SCGC AAA240-L11 (unscreened)",1,0,0,0,1
"10384","2634166732","SAR324 cluster bacterium SCGC AB-629-P02 (unscreened)",1,0,0,1,2
"10385","2634166736","Chloroflexi bacterium SCGC AB-633-M15 (unscreened)",1,0,0,1,2
"10386","2634166746","SAR324 cluster bacterium SCGC AB-663-L03 (unscreened)",1,0,0,1,2
"10387","2634166809","Marinimicrobia bacterium SCGC AC-337-E02 (unscreened)",1,0,0,0,1
"10388","2634166811","Gammaproteobacteria bacterium SCGC AC-337-K15 (unscreened)",1,0,0,0,1
"10389","2634166852","Bacterium SCGC AD-133-I14 (unscreened)",1,0,0,1,2
"10390","2634166853","Bacterium SCGC AD-133-K22 (unscreened)",1,0,0,1,2
"10391","2634166859","Bacterium SCGC AD-676-A15 (unscreened)",1,0,0,1,2
"10392","2634166864","Bacterium SCGC AD-682-M19 (unscreened)",1,0,0,0,1
"10393","2634166866","Bacterium SCGC AD-684-G02 (unscreened)",1,0,0,1,2
"10394","2634166867","Bacterium SCGC AD-684-I09 (unscreened)",1,0,0,1,2
"10395","2634166886","Bacterium SCGC AD-726-I06 (unscreened)",1,0,0,1,2
"10396","2634166896","Cytophagales bacterium TFI 002",1,0,0,1,2
"10397","2634166899","Amycolatopsis tolypomycina DSM 44544",1,0,0,1,2
"10398","2634166900","Tenacibaculum sp. Mar_2010_89",1,0,0,1,2
"10399","2634166902","Romboutsia lituseburensis DSM 797",1,0,0,1,2
"10400","2634166904","Marmoricola scoriae DSM 22127",1,0,0,1,2
"10401","2636415402","Tessaracoccus massiliensis SIT6",1,0,0,1,2
"10402","2636415403","Mycobacterium tuberculosis KT-0192",1,0,0,1,2
"10403","2636415408","Tetrasphaera australiensis Ben110",1,0,0,1,2
"10404","2636415409","Sphingopyxis fribergensis Kp5.2",1,0,0,0,1
"10405","2636415410","Blastomonas sp. AAP25",1,0,0,0,1
"10406","2636415412","Mycobacterium tuberculosis KT-0203",1,0,0,1,2
"10407","2636415416","Shigella dysenteriae S6205",1,1,0,1,3
"10408","2636415418","Escherichia coli EC2",1,1,1,1,4
"10409","2636415421","Bacillus aryabhattai C765",1,0,0,1,2
"10410","2636415425","Bradyrhizobium embrapense SEMIA 6208",1,0,0,1,2
"10411","2636415427","Pontibacillus yanchengensis Y32",1,0,0,1,2
"10412","2636415438","Paeniclostridium sordellii 8483",1,0,0,1,2
"10413","2636415439","Elizabethkingia miricola ATCC 33958",1,0,0,1,2
"10414","2636415441","Streptomyces caatingaensis CMAA 1322",1,0,0,1,2
"10415","2636415446","Flavobacterium psychrophilum MH1",1,0,0,1,2
"10416","2636415451","Shigella sonnei SS_08-7765",1,1,1,1,4
"10417","2636415452","Tamlana sedimentorum JCM 19808",1,0,0,1,2
"10418","2636415455","Mycobacterium kansasii 662",1,0,0,1,2
"10419","2636415460","Klebsiella oxytoca 09-7231",1,1,1,1,4
"10420","2636415463","Corynebacterium pseudotuberculosis 29156",1,0,0,1,2
"10421","2636415471","Domibacillus indicus SD 111",1,0,0,1,2
"10422","2636415472","Flavobacterium sp. KMS",1,0,0,1,2
"10423","2636415476","Mycobacterium tuberculosis MD15958",1,0,0,1,2
"10424","2636415477","Escherichia coli MRSN 10204",1,0,0,0,1
"10425","2636415480","Algibacter lectus JCM19274",1,0,0,1,2
"10426","2636415488","Mycobacterium tuberculosis TKK_04_0104",1,0,0,1,2
"10427","2636415489","Streptomyces sp. HNS054",1,0,0,1,2
"10428","2636415493","Mycobacterium tuberculosis MD14839",1,0,0,1,2
"10429","2636415494","Halocynthiibacter namhaensis RA2-3",1,0,0,1,2
"10430","2636415499","Mycobacterium tuberculosis M2277",1,0,0,1,2
"10431","2636415500","Escherichia coli NCTC 50110",1,1,1,1,4
"10432","2636415513","Saccharomonospora viridis JCM 3315",1,0,0,1,2
"10433","2636415515","Burkholderia vietnamiensis LMG 10929",1,0,0,0,1
"10434","2636415518","Geobacillus sp. ZGt-1",1,0,0,1,2
"10435","2636415519","Flavobacterium psychrophilum phage resistant V4-33",1,0,0,1,2
"10436","2636415533","Nigerium massiliense SIT7",1,0,0,1,2
"10437","2636415534","Qipengyuania citrea LAMA 915",1,0,0,0,1
"10438","2636415547","Mycobacterium tuberculosis TKK_04_0063",1,0,0,1,2
"10439","2636415553","Mycobacterium tuberculosis TKK_03_0113",1,0,0,1,2
"10440","2636415558","Mameliella alba UMTAT08",1,0,0,1,2
"10441","2636415572","Desulfuromonas soudanensis WTL",1,0,0,1,2
"10442","2636415582","Candidatus Dorea massiliensis AP6",1,0,0,1,2
"10443","2636415583","Escherichia coli K-12 RV308",1,1,1,1,4
"10444","2636415587","Bacillus badius MTCC 1458",1,0,0,1,2
"10445","2636415593","Mycobacterium tuberculosis KT-0187",1,0,0,1,2
"10446","2636415605","Mycobacterium tuberculosis M984",1,0,0,1,2
"10447","2636415606","Comamonas thiooxydans D4",1,0,0,1,2
"10448","2636415608","Mycobacterium tuberculosis M2440",1,0,0,1,2
"10449","2636415610","Escherichia coli EC4",1,1,1,1,4
"10450","2636415628","Caballeronia zhejiangensis CEIB S4-3",1,0,0,0,1
"10451","2636415630","Klebsiella michiganensis CH5",1,1,1,1,4
"10452","2636415633","Kordia jejudonensis SSK3-3",1,0,0,1,2
