,strain,gene,hit_score
2844,Tyzzerella-nexilis-DSM-1787-MAF-2,lcdA,37.3
2845,Tyzzerella-nexilis-DSM-1787-MAF-2,lcdB,96.4
2846,Tyzzerella-nexilis-DSM-1787-MAF-2,lcdC,293.6
2847,Ureaplasma_parvum,lcdC,12.3
2848,Ureaplasma_urealyticum,lcdC,11.7
2849,Ureibacillus_thermosphaericus,acrC,426.5
2850,Ureibacillus_thermosphaericus,lcdA,12.6
2851,Ureibacillus_thermosphaericus,lcdC,23.3
2852,Ureibacillus_thermosphaericus,pct,60.4
2853,Uruburuella_suis,acrC,107.6
2854,Uruburuella_suis,lcdC,20.6
2855,Uruburuella_suis,pct,47.3
2856,Varibaculum_cambriense,lcdC,246.5
2857,Variovorax_boronicumulans,acrC,332.9
2858,Variovorax_boronicumulans,lcdC,25.2
2859,Variovorax_boronicumulans,pct,70.0
2860,Variovorax_paradoxus,acrC,329.2
2861,Variovorax_paradoxus,lcdC,20.7
2862,Variovorax_paradoxus,pct,75.5
2863,Veillonella-sp-3-1-44-MAF-2,lcdC,270.3
2864,Veillonella-sp-3-1-44-MAF-2,pct,18.6
2865,Veillonella-sp-6-1-27-MAF-2,lcdC,269.4
2866,Veillonella-sp-6-1-27-MAF-2,pct,18.6
2867,Veillonella_atypica,lcdC,267.8
2868,Veillonella_atypica,pct,22.0
2869,Veillonella_dispar,lcdC,271.7
2870,Veillonella_dispar,pct,18.0
2871,Veillonella_parvula,lcdC,270.2
2872,Veillonella_parvula,pct,18.5
2873,Veillonella_rogosae,lcdC,273.1
2874,Veillonella_rogosae,pct,19.1
2875,Vibrio_cincinnatiensis,acrC,65.9
2876,Vibrio_cincinnatiensis,lcdC,27.4
2877,Vibrio_cincinnatiensis,pct,48.7
2878,Vibrio_fluvialis,acrC,293.1
2879,Vibrio_fluvialis,lcdC,31.1
2880,Vibrio_fluvialis,pct,750.8
2881,Vibrio_furnissii,acrC,295.4
2882,Vibrio_furnissii,lcdC,30.7
2883,Vibrio_furnissii,pct,748.8
2884,Vibrio_mimicus,acrC,65.3
2885,Vibrio_mimicus,lcdB,14.6
2886,Vibrio_mimicus,lcdC,20.1
2887,Vibrio_natriegens,acrC,307.0
2888,Vibrio_natriegens,lcdB,13.9
2889,Vibrio_natriegens,lcdC,28.2
2890,Vibrio_natriegens,pct,742.0
2891,Vibrio_parahaemolyticus,acrC,294.9
2892,Vibrio_parahaemolyticus,lcdC,21.3
2893,Victivallis_vadensis,acrC,183.9
2894,Victivallis_vadensis,lcdA,13.6
2895,Victivallis_vadensis,lcdC,141.8
2896,Victivallis_vadensis,pct,14.9
2897,Virgibacillus_proomii,acrC,422.6
2898,Virgibacillus_proomii,lcdC,22.6
2899,Virgibacillus_proomii,pct,24.7
2900,Wautersiella_falsenii,acrC,347.2
2901,Wautersiella_falsenii,lcdB,13.7
2902,Wautersiella_falsenii,lcdC,15.0
2903,Wautersiella_falsenii,pct,58.2
2904,Weissella_cibaria,lcdC,21.2
2905,Weissella_cibaria,pct,758.2
2906,Weissella_confusa,lcdC,21.2
2907,Weissella_paramesenteroides,lcdC,19.1
2908,Weissella_viridescens,lcdC,21.9
2909,Yersinia_aleksiciae,acrC,167.6
2910,Yersinia_aleksiciae,lcdC,20.2
2911,Yersinia_aleksiciae,pct,656.7
2912,Yersinia_bercovieri,acrC,58.2
2913,Yersinia_bercovieri,lcdC,20.6
2914,Yersinia_enterocolitica,acrC,56.8
2915,Yersinia_enterocolitica,lcdC,25.2
2916,Yersinia_enterocolitica,pct,16.3
2917,Yersinia_frederiksenii,acrC,169.3
2918,Yersinia_frederiksenii,lcdC,22.8
2919,Yersinia_frederiksenii,pct,660.4
2920,Yersinia_kristensenii,acrC,59.6
2921,Yersinia_kristensenii,lcdC,25.9
2922,Yersinia_kristensenii,pct,77.0
2923,Yersinia_pseudotuberculosis,acrC,84.2
2924,Yersinia_pseudotuberculosis,lcdC,22.0
2925,Yersinia_rohdei,acrC,58.2
2926,Yersinia_rohdei,lcdC,21.3
2927,Yokenella_regensburgei,acrC,158.2
2928,Yokenella_regensburgei,lcdA,23.4
2929,Yokenella_regensburgei,lcdB,91.5
2930,Yokenella_regensburgei,lcdC,268.2
2931,Yokenella_regensburgei,pct,18.2
2932,Yonghaparkia_alkaliphila,acrC,278.8
2933,Yonghaparkia_alkaliphila,pct,64.3
